"state_abb","district","year","total_votes","dem","other","rep"
"IL",3,1992,263729,0.410311342324887,0.200554356934581,0.389134300740533
"IL",3,1996,214034,0.533041479391125,0.0985450909668557,0.36841342964202
"IL",3,2000,212167,0.554266214821344,0.0319465326841592,0.413787252494497
"IL",3,2000,228034,0.577326188200005,0.0215450327582729,0.401128779041722
"IL",3,2004,245447,0.589361450740893,0.00217154823648283,0.408467001022624
"IL",3,2008,247851,0.638129359978374,0.0132498961069352,0.348620743914691
"IL",3,2008,271998,0.582574136574534,0.0128493591864646,0.404576504239002
"IL",3,2012,257058,0.559834745466004,0.0153117195341129,0.424853534999883
"IL",3,2016,286582,0.548614358194164,0.057219225213028,0.394166416592808
"IL",4,1992,126980,0.649684989762167,0.121215939518034,0.229099070719798
"IL",4,1996,103180,0.797044000775344,0.06078697421981,0.142169025004846
"IL",4,2000,117392,0.794483440098133,0.00270035436827041,0.202816205533597
"IL",4,2000,122943,0.776449248838893,0.0415395752503193,0.182011175910788
"IL",4,2004,133912,0.787225939422905,0.00604128084114941,0.206732779735946
"IL",4,2008,148222,0.852768145079678,0.0138036188959804,0.133428236024342
"IL",4,2008,180195,0.804789256083687,0.013035877799051,0.182174866117262
"IL",4,2012,169751,0.808984924978351,0.0204417057926021,0.170573369229047
"IL",4,2016,211143,0.813126648764108,0.0563456993601493,0.130527651875743
"IL",5,1992,243729,0.510554755486627,0.160641532193543,0.328803712319831
"IL",5,1996,191285,0.627843270512586,0.0766866194421936,0.295470110045221
"IL",5,2000,206471,0.628955155929888,0.0377098963050501,0.333334947765061
"IL",5,2000,217784,0.657100613451861,0.00406365940564963,0.33883572714249
"IL",5,2004,242236,0.666077709341304,0.00635330834392906,0.327568982314767
"IL",5,2008,248648,0.729778642900808,0.0139031884431003,0.256318168656092
"IL",5,2008,307560,0.698601898816491,0.0138639615034465,0.287534139680062
"IL",5,2012,285051,0.660113453382026,0.0216452494465903,0.318241297171383
"IL",5,2016,331056,0.69575238026195,0.0684144072301967,0.235833212507854
"IL",6,1992,261041,0.331151045238104,0.202014242973326,0.46683471178857
"IL",6,1996,219766,0.424810935267512,0.0937815676674281,0.48140749706506
"IL",6,2000,235279,0.447757768436622,0.0307804776456887,0.521461753917689
"IL",6,2000,236815,0.437539851783037,0.0293266896100331,0.53313345860693
"IL",6,2004,260372,0.466040895334368,0,0.533959104665632
"IL",6,2008,271113,0.561120270883359,0.0134519554576874,0.425427773658954
"IL",6,2008,349004,0.511667488051713,0.0132262094417256,0.475106302506562
"IL",6,2012,336093,0.451541686378473,0.0140615841448647,0.534396729476663
"IL",6,2016,358804,0.494501176129586,0.0790180711474788,0.426480752722935
"IL",7,1992,235772,0.782039427921891,0.0676585854130261,0.150301986665083
"IL",7,1996,185281,0.823867530939492,0.0370788154209012,0.139053653639607
"IL",7,2000,211440,0.833801551267499,0.0202989027620129,0.145899545970488
"IL",7,2000,239245,0.832050826558549,0.00829693410520596,0.159652239336245
"IL",7,2004,272976,0.831640876853643,0.00324936990797726,0.16510975323838
"IL",7,2008,297444,0.877223948037278,0.00685170990169578,0.115924342061027
"IL",7,2008,317480,0.894531939019781,0.00632795766662467,0.0991401033135946
"IL",7,2012,302512,0.872454646427249,0.00988059977786005,0.117664753794891
"IL",7,2016,313933,0.864872440934849,0.0436876658395263,0.0914398932256246
"IL",8,1992,249310,0.306152982230957,0.2176767879347,0.476170229834343
"IL",8,1996,213773,0.406538711624012,0.098815098258433,0.494646190117555
"IL",8,2000,237585,0.415278742344845,0.0292695245911989,0.555451733063956
"IL",8,2000,249435,0.417523603343556,0.0277667528614669,0.554709643794977
"IL",8,2004,274955,0.442654252514048,0,0.557345747485952
"IL",8,2008,244384,0.617515876653136,0.0133151106455414,0.369169012701323
"IL",8,2008,304850,0.558743644415286,0.0135574872888306,0.427698868295883
"IL",8,2012,231583,0.575206297526157,0.0148154225482872,0.409978279925556
"IL",8,2016,257872,0.575413383384004,0.0646832537072656,0.35990336290873
"IL",9,1992,253302,0.613903561756323,0.115727471555692,0.270368966687985
"IL",9,1996,203140,0.685074332972334,0.0576498966230186,0.257275770404647
"IL",9,2000,224255,0.6964972910303,0.0402711199304363,0.263231589039263
"IL",9,2000,230924,0.673507301103393,0.0187550882541442,0.307737610642462
"IL",9,2004,257103,0.681781231646461,0.00263318592159563,0.315585582431944
"IL",9,2008,261798,0.723829059045524,0.0122995592021329,0.263871381752343
"IL",9,2008,324207,0.685685380019555,0.0115759375954251,0.302738682385019
"IL",9,2012,308562,0.650391169359805,0.0166838431174286,0.332924987522767
"IL",9,2016,344539,0.690676527185602,0.0637634636427226,0.245560009171676
"IL",10,1992,261269,0.41393735957959,0.155850866348476,0.430211774071934
"IL",10,1996,224708,0.498891895259626,0.0675053847660074,0.433602719974367
"IL",10,2000,246674,0.530104510406447,0.0228155379164403,0.447079951677112
"IL",10,2000,264228,0.5077016818808,0.0230747687603131,0.469223549358887
"IL",10,2004,284803,0.52761733549155,0,0.47238266450845
"IL",10,2008,286952,0.629833561013689,0.0106289553653573,0.359537483620954
"IL",10,2008,297998,0.607624883388479,0.00970476311921556,0.382670353492305
"IL",10,2012,273614,0.575262961690557,0.0133838180794842,0.411353220229959
"IL",10,2016,293238,0.609995975964916,0.069094046474195,0.320909977560889
"IL",11,1992,248732,0.435999388900503,0.20182364955052,0.362176961548976
"IL",11,1996,220346,0.508772566781335,0.111624445190745,0.37960298802792
"IL",11,2000,245263,0.529174804189788,0.0263146092154137,0.444510586594798
"IL",11,2000,258528,0.475689287040475,0.0281168770887486,0.496193835870776
"IL",11,2004,304416,0.461930384736676,0.00334410806265111,0.534725507200673
"IL",11,2008,274851,0.621438524873477,0.0119810369982281,0.366580438128295
"IL",11,2008,329937,0.532853241679472,0.0167577446603442,0.450389013660184
"IL",11,2012,262734,0.57786582627296,0.0166594350179269,0.405474738709113
"IL",11,2016,282906,0.58439198885849,0.0637172771167808,0.351890734024729
"IL",12,1992,244597,0.541936327918985,0.17249189483109,0.285571777249925
"IL",12,1996,214911,0.559864315926128,0.102265589011265,0.337870095062607
"IL",12,2000,226074,0.546692675849501,0.0281544980846979,0.425152826065801
"IL",12,2000,268906,0.537540999457059,0.0283891025116584,0.434069898031282
"IL",12,2004,293365,0.518313363898216,0.00545395667513166,0.476232679426653
"IL",12,2008,306840,0.555308955807587,0.0163146916959979,0.428376352496415
"IL",12,2008,327335,0.547390288236822,0.0165946201903249,0.436015091572854
"IL",12,2012,309524,0.496627078998721,0.0214555252581383,0.481917395743141
"IL",12,2016,316371,0.400852164073193,0.0501341779113762,0.549013658015431
"IL",13,1992,275076,0.321089444371737,0.211305239279326,0.467605316348936
"IL",13,1996,254863,0.41086387588626,0.0924143559480976,0.496721768165642
"IL",13,2000,269237,0.421375962442012,0.0266159554593165,0.552008082098671
"IL",13,2000,311997,0.424298951592483,0.0268432068257067,0.54885784158181
"IL",13,2004,318102,0.447645723698688,0,0.552354276301312
"IL",13,2008,320198,0.546480615119395,0.0180232231306879,0.435496161749917
"IL",13,2008,352505,0.542704358803421,0.0127771237287414,0.444518517467837
"IL",13,2012,301107,0.48730849830791,0.0241475621622878,0.488543939529802
"IL",13,2016,320737,0.442116126296623,0.0625871040759251,0.495296769627452
"IL",14,1992,241719,0.343816580409484,0.218907078053442,0.437276341537074
"IL",14,1996,218016,0.412533942462939,0.111478056656392,0.475988000880669
"IL",14,2000,238542,0.424952419280462,0.0311391704605478,0.54390841025899
"IL",14,2000,262477,0.419050050099628,0.0307150721777527,0.550234877722619
"IL",14,2004,285525,0.438732160056037,0.0064022414849838,0.554865598458979
"IL",14,2008,326935,0.500848792573447,0.0133726887607628,0.48577851866579
"IL",14,2008,331182,0.547520698588691,0.0136118508856158,0.438867450525693
"IL",14,2012,317933,0.441901281087525,0.0165946913343377,0.541504027578138
"IL",14,2016,344965,0.444633513544852,0.0711550447146812,0.484211441740466
"IL",15,1992,253593,0.425729416821442,0.186357667601235,0.387912915577323
"IL",15,1996,220548,0.453493117144567,0.0979650688285543,0.448541814026878
"IL",15,2000,241239,0.439066651743706,0.0336844374251261,0.527248910831167
"IL",15,2000,274228,0.424595591989148,0.0350657117435127,0.54033869626734
"IL",15,2004,298969,0.407446925935465,0.00744893283250103,0.585104141232034
"IL",15,2008,301494,0.477505356657181,0.0176023403450815,0.504892302997738
"IL",15,2008,325966,0.428115202199002,0.0174987575391298,0.554386040261868
"IL",15,2012,308455,0.340454847546644,0.0200288534794378,0.639516298973918
"IL",15,2016,320906,0.244211700622612,0.0494475017606402,0.706340797616748
"IL",16,1992,260220,0.365467681192837,0.215851971408808,0.418680347398355
"IL",16,1996,237431,0.418635308784447,0.11116913966584,0.470195551549713
"IL",16,2000,263061,0.42963419130924,0.0310308255499675,0.539334983140792
"IL",16,2000,276554,0.426104847516217,0.031798491433861,0.542096661049921
"IL",16,2004,303543,0.440468072068867,0.00507012186082367,0.55446180607031
"IL",16,2008,319500,0.52739593114241,0.0162816901408451,0.456322378716745
"IL",16,2008,321514,0.500522527790392,0.018002326492781,0.481475145716827
"IL",16,2012,304181,0.452852084778471,0.0197152353368554,0.527432679884674
"IL",16,2016,313420,0.380706400357348,0.0679152574819731,0.551378342160679
"IL",17,1992,265292,0.468061607587112,0.171757912036548,0.36018048037634
"IL",17,1996,234001,0.512420887090226,0.105307242276742,0.382271870633031
"IL",17,2000,247599,0.512849405692269,0.0286753985274577,0.458475195780274
"IL",17,2000,273918,0.535006826860593,0.0285012302951978,0.436491942844209
"IL",17,2004,289146,0.513795798662268,0.00461012775552835,0.481594073582204
"IL",17,2008,282581,0.566577370736178,0.0152664191860033,0.418156210077818
"IL",17,2008,309504,0.599801618072787,0.0156056141439206,0.384592767783292
"IL",17,2012,293834,0.574460409619037,0.0178638278756032,0.40767576250536
"IL",17,2016,288504,0.465244849291518,0.0628379502537227,0.47191720045476
"IL",18,1992,277510,0.421116356167345,0.169327231451119,0.409556412381536
"IL",18,1996,253603,0.443953738717602,0.0890013130759494,0.467044948206449
"IL",18,2000,270309,0.428165543877562,0.0250084162939451,0.546826039828493
"IL",18,2000,295350,0.434775689859489,0.0252717115286948,0.539952598611816
"IL",18,2004,313681,0.41656651183846,0.00622925838670496,0.577204229774835
"IL",18,2008,313801,0.483385967539938,0.0166219992925453,0.499992033167517
"IL",18,2008,345602,0.440879971759423,0.0157088211295074,0.54341120711107
"IL",18,2012,334783,0.373612160713059,0.0194334837790449,0.606954355507896
"IL",18,2016,349388,0.329954091153674,0.0671030487595453,0.60294286008678
"IL",19,1992,277820,0.473266863436758,0.182366280325391,0.344366856237852
"IL",19,1996,241790,0.470180735348856,0.125079614541544,0.404739650109599
"IL",19,2000,251095,0.430044405503893,0.0244051056373086,0.545550488858798
"IL",19,2000,293372,0.413161446900181,0.0259772575433238,0.560861295556495
"IL",19,2004,317137,0.388387353099764,0.00405818305653393,0.607554463843702
"IL",19,2008,324423,0.438674200041304,0.0177700101410812,0.543555789817615
"IL",20,1992,280739,0.464427813734465,0.198846615539701,0.336725570725834
"IL",20,1996,248272,0.474866275697622,0.11492234323645,0.410211381065928
"IL",20,2000,261967,0.454832097172545,0.0272362549481423,0.517931647879313
"IN",1,1992,222665,0.526018907327151,0.166779691464756,0.307201401208093
"IN",1,1996,199585,0.58298469323847,0.103389533281559,0.313625773479971
"IN",1,2000,210235,0.599657526101743,0.0112588294051894,0.389083644493067
"IN",1,2000,250839,0.562763366143223,0.0189723288643313,0.418264304992445
"IN",1,2004,269329,0.552105417537658,0.0082204292890851,0.439674153173256
"IN",1,2008,299562,0.617137687690695,0.00933362709555952,0.373528685213745
"IN",1,2008,307494,0.632662751143112,0.00970750648793147,0.357629742368957
"IN",1,2012,297565,0.611701645018735,0.0145413607111051,0.373756994270159
"IN",1,2016,301431,0.537685241398529,0.0492683234305695,0.413046435170901
"IN",2,1992,233680,0.35054347826087,0.215782266347141,0.433674255391989
"IN",2,1996,214384,0.41532017314725,0.130326890066423,0.454352936786327
"IN",2,2000,209768,0.415888028679303,0.0170664734373212,0.567045497883376
"IN",2,2000,241423,0.44463037904425,0.0218537587553796,0.53351586220037
"IN",2,2004,260635,0.432294204538915,0.0075354422851881,0.560170353175897
"IN",2,2008,283773,0.540442536816399,0.0127355315692472,0.446821931614354
"IN",2,2008,294057,0.495210112325161,0.0119568655056673,0.492833022169171
"IN",2,2012,276203,0.421139524190541,0.0182691715875642,0.560591304221895
"IN",2,2016,277734,0.359261019536679,0.0514701116896023,0.589268868773719
"IN",3,1992,215549,0.38266473052531,0.19187284561747,0.42546242385722
"IN",3,1996,199987,0.433603184206973,0.109232100086506,0.457164715706521
"IN",3,2000,207401,0.425610291175067,0.0133750560508387,0.561014652774095
"IN",3,2000,224563,0.328526961253635,0.016396289682628,0.655076749063737
"IN",3,2004,253330,0.314506769825919,0.00290924880590534,0.682583981368176
"IN",3,2008,288494,0.428286203525897,0.00966744542347501,0.562046351050628
"IN",3,2008,294736,0.429767656479018,0.0106739590684545,0.559558384452527
"IN",3,2012,287452,0.356706511000097,0.0183926359879215,0.624900853011981
"IN",3,2016,292911,0.299398110688912,0.0533984725735804,0.647203416737507
"IN",4,1992,221636,0.312638740998755,0.223632442383006,0.463728816618239
"IN",4,1996,207231,0.362807688038952,0.103787560741395,0.533404751219653
"IN",4,2000,213077,0.346968466798387,0.0153981893869352,0.637633343814677
"IN",4,2000,237146,0.314827152893154,0.0242002816830138,0.660972565423832
"IN",4,2004,282889,0.301103966573462,0.00600942419111383,0.692886609235424
"IN",4,2008,300929,0.445154837187509,0.0135281079590202,0.54131705485347
"IN",4,2008,332596,0.429740586176623,0.0114944256695811,0.558764988153796
"IN",4,2012,279884,0.36837761358277,0.0233561046719355,0.608266281745295
"IN",4,2016,304049,0.300188456465899,0.0604014484507431,0.639410095083358
"IN",5,1992,226365,0.31318004108409,0.231281337662625,0.455538621253286
"IN",5,1996,213264,0.367009903218546,0.136394328156651,0.496595768624803
"IN",5,2000,220403,0.368878826513251,0.0166921502883355,0.614429023198414
"IN",5,2000,273544,0.29591217500658,0.0186807241248209,0.685407100868599
"IN",5,2004,326676,0.281486855477599,0.00461007236527936,0.713903072157122
"IN",5,2008,342873,0.465329728500057,0.00864460018724134,0.526025671312702
"IN",5,2008,372305,0.402229354964344,0.00961577201488027,0.588154873020776
"IN",5,2012,342291,0.40696366541919,0.0182534743829081,0.574782860197902
"IN",5,2016,366635,0.409347170892032,0.0642491851568999,0.526403643951069
"IN",6,1992,269169,0.227258711069997,0.203284925084241,0.569456363845762
"IN",6,1996,267401,0.280466415608019,0.091226285615985,0.628307298775996
"IN",6,2000,253736,0.395020809029858,0.0200602200712552,0.584918970898887
"IN",6,2000,289174,0.29251938279375,0.0147039498710119,0.692776667335238
"IN",6,2004,277091,0.352884070576092,0.00756430198021589,0.639551627443692
"IN",6,2008,289149,0.461564798771568,0.0141345811329107,0.524300620095522
"IN",6,2008,305448,0.435962913491003,0.0145392996516592,0.549497786857337
"IN",6,2012,285472,0.372593459253447,0.0233122688039457,0.604094271942607
"IN",6,2016,302405,0.272806335874076,0.0521750632430019,0.675018600882922
"IN",7,1992,223502,0.316323791285984,0.219698257733712,0.463977950980304
"IN",7,1996,214700,0.351318118304611,0.127806241266884,0.520875640428505
"IN",7,2000,197957,0.554665912294084,0.0191708300287436,0.426163257677172
"IN",7,2000,215660,0.362751553371047,0.0167439488083094,0.620504497820644
"IN",7,2004,224126,0.583506598966653,0,0.416493401033347
"IN",7,2008,269967,0.708905162482822,0.00761574562816937,0.283479091889009
"IN",7,2008,279708,0.663452600569165,0.00808342986257097,0.328463969568264
"IN",7,2012,262188,0.62894564205837,0.0175904312935756,0.353463926648054
"IN",7,2016,268048,0.582041276189339,0.0612129170894765,0.356745806721184
"IN",8,1992,243948,0.425078295374424,0.177009034712316,0.39791266991326
"IN",8,1996,222699,0.44855612283845,0.117566760515314,0.433877116646236
"IN",8,2000,221102,0.416604101274525,0.0134734195077385,0.569922479217737
"IN",8,2000,256506,0.416559456698869,0.0187442009153782,0.564696342385753
"IN",8,2004,277021,0.377678948527368,0.00724132827475173,0.61507972319788
"IN",8,2008,295477,0.474023358840113,0.0130094728185273,0.51296716834136
"IN",8,2008,309946,0.481048311641383,0.0133055435462952,0.505646144812322
"IN",8,2012,290186,0.395977062987188,0.0205454432674216,0.583477493745391
"IN",8,2016,301334,0.308109937809872,0.0473959128409008,0.644494149349227
"IN",9,1992,240377,0.407955004014527,0.186677593946176,0.405367402039297
"IN",9,1996,228940,0.443059316851577,0.120516292478379,0.436424390670045
"IN",9,2000,234905,0.404371980162193,0.0129328877631383,0.582695132074668
"IN",9,2000,253399,0.41995824766475,0.0169219294472354,0.563119822888015
