year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,party,writein,candidatevotes,totalvotes,version
2012,Ohio,OH,39,31,24,US House,16,gen,FALSE,James B. Renacci,republican,FALSE,185165,355765,20171005
2016,Ohio,OH,39,31,24,US House,11,gen,FALSE,Beverly A. Goldstein,republican,FALSE,59769,302686,20171005
2016,Ohio,OH,39,31,24,US House,10,gen,FALSE,Tom McMasters,no party,FALSE,10890,336602,20171005
2016,Ohio,OH,39,31,24,US House,10,gen,FALSE,Robert Klepinger,democrat,FALSE,109981,336602,20171005
2016,Ohio,OH,39,31,24,US House,9,gen,FALSE,George Skalsky,,TRUE,5,282398,20171005
2016,Ohio,OH,39,31,24,US House,6,gen,FALSE,Bill Johnson,republican,FALSE,213975,302755,20171005
1978,Ohio,OH,39,31,24,US House,5,gen,FALSE,Delbert Latta,republican,FALSE,85547,136618,20171005
2016,Ohio,OH,39,31,24,US House,2,gen,FALSE,Brad R. Wenstrup,republican,FALSE,221193,340279,20171005
1998,Ohio,OH,39,31,24,US House,10,gen,FALSE,Joe Slovenec,republican,FALSE,55015,165567,20171005
2010,Ohio,OH,39,31,24,US House,2,gen,FALSE,Randy Lee Conover,,TRUE,128,237845,20171005
2008,Ohio,OH,39,31,24,US House,13,gen,FALSE,Betty Sutton,democrat,FALSE,192593,297680,20171005
1976,Ohio,OH,39,31,24,US House,18,gen,FALSE,Ralph R. McCoy,republican,FALSE,45735,185834,20171005
2006,Ohio,OH,39,31,24,US House,8,gen,FALSE,John A. Boehner,republican,FALSE,136863,214503,20171005
1994,Ohio,OH,39,31,24,US House,1,gen,FALSE,Steve Chabot,republican,FALSE,92997,165819,20171005
1986,Ohio,OH,39,31,24,US House,18,gen,FALSE,Douglas Applegate,democrat,FALSE,126526,126526,20171005
2000,Ohio,OH,39,31,24,US House,8,gen,FALSE,John A. Boehner,republican,FALSE,179756,253303,20171005
1988,Ohio,OH,39,31,24,US House,5,gen,FALSE,Tom Murray,democrat,FALSE,80472,204310,20171005
1980,Ohio,OH,39,31,24,US House,14,gen,FALSE,John F. Seiberling,democrat,FALSE,103336,159298,20171005
1978,Ohio,OH,39,31,24,US House,6,gen,FALSE,Ted Strickland,democrat,FALSE,46318,131910,20171005
1982,Ohio,OH,39,31,24,US House,8,gen,FALSE,John W. Griffin,democrat,FALSE,49877,148404,20171005
1996,Ohio,OH,39,31,24,US House,5,gen,FALSE,David J. Schaffer,natural law,FALSE,11461,238523,20171005
1976,Ohio,OH,39,31,24,US House,16,gen,FALSE,Mark F. Vanvoorhis,workers,FALSE,77,174091,20171005
2000,Ohio,OH,39,31,24,US House,13,gen,FALSE,Sherrod Brown,democrat,FALSE,170058,263298,20171005
2016,Ohio,OH,39,31,24,US House,10,gen,FALSE,David A. Harlow,,TRUE,7,336602,20171005
1992,Ohio,OH,39,31,24,US House,7,gen,FALSE,David L. Hobson,republican,FALSE,164195,230432,20171005
1988,Ohio,OH,39,31,24,US House,7,gen,FALSE,Michael DeWine,republican,FALSE,142597,193020,20171005
2014,Ohio,OH,39,31,24,US House,5,gen,FALSE,Eric Eberly,libertarian,FALSE,9344,202300,20171005
1998,Ohio,OH,39,31,24,US House,19,gen,FALSE,Steven C. LaTourette,republican,FALSE,126786,190876,20171005
2000,Ohio,OH,39,31,24,US House,13,gen,FALSE,Michael A. Chmura,libertarian,FALSE,5837,263298,20171005
1980,Ohio,OH,39,31,24,US House,10,gen,FALSE,Jack E. Stecher,democrat,FALSE,49433,192836,20171005
1992,Ohio,OH,39,31,24,US House,17,gen,FALSE,"James A. Traficant, Jr.",democrat,FALSE,216503,257246,20171005
2006,Ohio,OH,39,31,24,US House,14,gen,FALSE,Werner J. Lange,none,FALSE,8500,250322,20171005
1998,Ohio,OH,39,31,24,US House,5,gen,FALSE,Paul E. Gillmor,republican,FALSE,123979,185905,20171005
1992,Ohio,OH,39,31,24,US House,1,gen,FALSE,David Mann,democrat,FALSE,120190,234433,20171005
1992,Ohio,OH,39,31,24,US House,19,gen,FALSE,,,TRUE,12,263083,20171005
1992,Ohio,OH,39,31,24,US House,15,gen,FALSE,Deborah Pryce,republican,FALSE,110390,250205,20171005
1998,Ohio,OH,39,31,24,US House,15,gen,FALSE,Kevin Nestor,libertarian,FALSE,9996,173176,20171005
1990,Ohio,OH,39,31,24,US House,4,gen,FALSE,Michael G. Oxley,republican,FALSE,103897,168364,20171005
2004,Ohio,OH,39,31,24,US House,10,gen,FALSE,Barbara Anne Ferris,nonpartisan,FALSE,18343,287212,20171005
2016,Ohio,OH,39,31,24,US House,11,gen,FALSE,Marcia L. Fudge,democrat,FALSE,242917,302686,20171005
2014,Ohio,OH,39,31,24,US House,2,gen,FALSE,Marek Tyszkiewicz,democrat,FALSE,68453,201111,20171005
1992,Ohio,OH,39,31,24,US House,13,gen,FALSE,Mark Miller,independent,FALSE,20320,252258,20171005
2008,Ohio,OH,39,31,24,US House,2,gen,FALSE,James Condit Jr.,independent,TRUE,30,331624,20171005
1992,Ohio,OH,39,31,24,US House,13,gen,FALSE,Sherrod Brown,democrat,FALSE,134486,252258,20171005
2010,Ohio,OH,39,31,24,US House,6,gen,FALSE,Richard E. Cadle,constitution,FALSE,5077,205575,20171005
1990,Ohio,OH,39,31,24,US House,4,gen,FALSE,Thomas E. Burkhart,democrat,FALSE,64467,168364,20171005
1978,Ohio,OH,39,31,24,US House,9,gen,FALSE,Michael James Lewinski,independent,FALSE,4530,113128,20171005
1978,Ohio,OH,39,31,24,US House,15,gen,FALSE,Chalmers P. Wylie,republican,FALSE,91023,128023,20171005
1976,Ohio,OH,39,31,24,US House,10,gen,FALSE,Clarence E. Miller,republican,FALSE,127147,184904,20171005
1994,Ohio,OH,39,31,24,US House,11,gen,FALSE,Louis Stokes,democrat,FALSE,114220,147928,20171005
2016,Ohio,OH,39,31,24,US House,5,gen,FALSE,Robert E. Latta,republican,FALSE,244599,344991,20171005
2008,Ohio,OH,39,31,24,US House,11,gen,FALSE,Craig E. Willis,independent,TRUE,144,249542,20171005
1990,Ohio,OH,39,31,24,US House,5,gen,FALSE,P. Scott Mange,democrat,FALSE,41693,165920,20171005
1992,Ohio,OH,39,31,24,US House,15,gen,FALSE,,,TRUE,2,250205,20171005
1988,Ohio,OH,39,31,24,US House,12,gen,FALSE,Mark P. Brown,democrat,FALSE,50782,255674,20171005
2002,Ohio,OH,39,31,24,US House,16,gen,FALSE,Ralph Regula,republican,FALSE,129734,188378,20171005
1976,Ohio,OH,39,31,24,US House,12,gen,FALSE,Samuel L. Devine,republican,FALSE,90987,195840,20171005
1996,Ohio,OH,39,31,24,US House,6,gen,FALSE,Ted Strickland,democrat,FALSE,118003,229926,20171005
1976,Ohio,OH,39,31,24,US House,4,gen,FALSE,Clinton G. Dorsey,democrat,FALSE,51784,172957,20171005
2010,Ohio,OH,39,31,24,US House,9,gen,FALSE,Rich Iott,republican,FALSE,83423,205242,20171005
1996,Ohio,OH,39,31,24,US House,16,gen,FALSE,Ralph Regula,republican,FALSE,159314,231827,20171005
1988,Ohio,OH,39,31,24,US House,3,gen,FALSE,Tony P. Hall,democrat,FALSE,141953,184617,20171005
2002,Ohio,OH,39,31,24,US House,15,gen,FALSE,Deborah Pryce,republican,FALSE,108193,162479,20171005
1982,Ohio,OH,39,31,24,US House,21,gen,FALSE,Alan G. Shatteen,republican,FALSE,21332,153876,20171005
1976,Ohio,OH,39,31,24,US House,5,gen,FALSE,Delbert L. Latta,republican,FALSE,124910,185214,20171005
2008,Ohio,OH,39,31,24,US House,17,gen,FALSE,Duane V. Grassell,republican,FALSE,61216,280112,20171005
1994,Ohio,OH,39,31,24,US House,13,gen,FALSE,Gregory A. White,republican,FALSE,86422,189776,20171005
2010,Ohio,OH,39,31,24,US House,5,gen,FALSE,Brian L. Smith,libertarian,FALSE,11831,207453,20171005
2010,Ohio,OH,39,31,24,US House,14,gen,FALSE,Steven C. LaTourette,republican,FALSE,149878,230865,20171005
2000,Ohio,OH,39,31,24,US House,9,gen,FALSE,Dennis Slotnick,natural law,FALSE,3096,225328,20171005
1992,Ohio,OH,39,31,24,US House,1,gen,FALSE,,,TRUE,11,234433,20171005
1982,Ohio,OH,39,31,24,US House,1,gen,FALSE,James A. Berns,libertarian,FALSE,4386,156187,20171005
1990,Ohio,OH,39,31,24,US House,5,gen,FALSE,Paul E. Gillmor,republican,FALSE,113615,165920,20171005
1982,Ohio,OH,39,31,24,US House,9,gen,FALSE,James J. Somers,independent,FALSE,1594,164217,20171005
1984,Ohio,OH,39,31,24,US House,6,gen,FALSE,Bob McEwan,republican,FALSE,150101,202828,20171005
2008,Ohio,OH,39,31,24,US House,2,gen,FALSE,Jean Schmidt,republican,FALSE,148671,331624,20171005
2008,Ohio,OH,39,31,24,US House,2,gen,FALSE,David H. Krikorian,independent,FALSE,58710,331624,20171005
2008,Ohio,OH,39,31,24,US House,3,gen,FALSE,Jane Mitakides,democrat,FALSE,115976,316180,20171005
2006,Ohio,OH,39,31,24,US House,1,gen,FALSE,John Cranley,democrat,FALSE,96584,202264,20171005
1996,Ohio,OH,39,31,24,US House,8,gen,FALSE,John A. Boehner,republican,FALSE,165815,235943,20171005
2008,Ohio,OH,39,31,24,US House,13,gen,FALSE,Robert Crow,independent,TRUE,37,297680,20171005
2008,Ohio,OH,39,31,24,US House,14,gen,FALSE,David Macko,libertarian,FALSE,9511,323213,20171005
1984,Ohio,OH,39,31,24,US House,9,gen,FALSE,Other,,FALSE,3714,214909,20171005
2008,Ohio,OH,39,31,24,US House,15,gen,FALSE,Don Elijah Eckhart,independent,FALSE,12915,303838,20171005
2008,Ohio,OH,39,31,24,US House,16,gen,FALSE,Kirk Schuring,republican,FALSE,136293,305337,20171005
2004,Ohio,OH,39,31,24,US House,7,gen,FALSE,David L. Hobson,republican,FALSE,186534,287151,20171005
1984,Ohio,OH,39,31,24,US House,1,gen,FALSE,Norman A. Murdock,republican,FALSE,88859,220658,20171005
1978,Ohio,OH,39,31,24,US House,8,gen,FALSE,George Hahn,independent,FALSE,3,113652,20171005
2016,Ohio,OH,39,31,24,US House,12,gen,FALSE,John J. Baumeister,,TRUE,156,377534,20171005
2006,Ohio,OH,39,31,24,US House,17,gen,FALSE,Don Manning II,republican,FALSE,41925,212294,20171005
1982,Ohio,OH,39,31,24,US House,3,gen,FALSE,Tony P. Hall,democrat,FALSE,119926,136754,20171005
1990,Ohio,OH,39,31,24,US House,14,gen,FALSE,Thomas C. Sawyer,democrat,FALSE,97875,164335,20171005
1992,Ohio,OH,39,31,24,US House,11,gen,FALSE,Louis Stokes,democrat,FALSE,154718,223624,20171005
2012,Ohio,OH,39,31,24,US House,7,gen,FALSE,Bob Gibbs,republican,FALSE,178104,315812,20171005
1976,Ohio,OH,39,31,24,US House,15,gen,FALSE,Chalmers P. Wylie,republican,FALSE,109630,167371,20171005
2004,Ohio,OH,39,31,24,US House,17,gen,FALSE,Tim Ryan,democrat,FALSE,212800,275671,20171005
2008,Ohio,OH,39,31,24,US House,10,gen,FALSE,Dennis J. Kucinich,democrat,FALSE,157268,275809,20171005
1984,Ohio,OH,39,31,24,US House,9,gen,FALSE,Marcy Kaptur,democrat,FALSE,117985,214909,20171005
1978,Ohio,OH,39,31,24,US House,17,gen,FALSE,John M. Ashbrook,republican,FALSE,87010,129127,20171005
2008,Ohio,OH,39,31,24,US House,6,gen,FALSE,Dennis Spisak,green,FALSE,13812,283110,20171005
2012,Ohio,OH,39,31,24,US House,14,gen,FALSE,David P. Joyce,republican,FALSE,183657,339894,20171005
2012,Ohio,OH,39,31,24,US House,3,gen,FALSE,Jeff Brown,,TRUE,5,295652,20171005
1994,Ohio,OH,39,31,24,US House,13,gen,FALSE,John Michael Ryan,independent,FALSE,2430,189776,20171005
1996,Ohio,OH,39,31,24,US House,7,gen,FALSE,Dawn Marie Johnson,natural law,FALSE,13478,233001,20171005
2008,Ohio,OH,39,31,24,US House,1,gen,FALSE,Steve Chabot,republican,FALSE,140683,296290,20171005
2012,Ohio,OH,39,31,24,US House,14,gen,FALSE,Aaron J. Zurbrugg,,TRUE,20,339894,20171005
1980,Ohio,OH,39,31,24,US House,15,gen,FALSE,Chalmers P. Wylie,republican,FALSE,129025,177733,20171005
1986,Ohio,OH,39,31,24,US House,19,gen,FALSE,Edward F. Feighan,democrat,FALSE,97814,178557,20171005
1998,Ohio,OH,39,31,24,US House,16,gen,FALSE,Ralph Regula,republican,FALSE,117426,183473,20171005
2016,Ohio,OH,39,31,24,US House,9,gen,FALSE,Donald P. Larson,republican,FALSE,88427,282398,20171005
1982,Ohio,OH,39,31,24,US House,17,gen,FALSE,Lyle Williams,republican,FALSE,98476,178851,20171005
1976,Ohio,OH,39,31,24,US House,9,gen,FALSE,Carleton S. Finkbeiner,republican,FALSE,73919,167969,20171005
2010,Ohio,OH,39,31,24,US House,4,gen,FALSE,Doug Litt,democrat,FALSE,50533,204270,20171005
2008,Ohio,OH,39,31,24,US House,18,gen,FALSE,Fred Dailey,republican,FALSE,110031,274218,20171005
2012,Ohio,OH,39,31,24,US House,4,gen,FALSE,Jim Jordan,republican,FALSE,182643,312998,20171005
1998,Ohio,OH,39,31,24,US House,3,gen,FALSE,John S. Shondel,republican,FALSE,50544,164742,20171005
1978,Ohio,OH,39,31,24,US House,20,gen,FALSE,Mary Rose Oaker,democrat,FALSE,76973,76973,20171005
1994,Ohio,OH,39,31,24,US House,17,gen,FALSE,"James A. Traficant, Jr.",democrat,FALSE,149004,192494,20171005
2000,Ohio,OH,39,31,24,US House,11,gen,FALSE,James J. Sykora,republican,FALSE,21630,193519,20171005
1996,Ohio,OH,39,31,24,US House,11,gen,FALSE,,,TRUE,7,189039,20171005
1976,Ohio,OH,39,31,24,US House,22,gen,FALSE,Thomas W. Lippett,american,FALSE,5461,176723,20171005
2000,Ohio,OH,39,31,24,US House,1,gen,FALSE,Steve Chabot,republican,FALSE,116768,220428,20171005
1986,Ohio,OH,39,31,24,US House,17,gen,FALSE,James H. Fulks,republican,FALSE,43334,156189,20171005
2002,Ohio,OH,39,31,24,US House,3,gen,FALSE,Ronald Williamitis,independent,FALSE,14,189951,20171005
1978,Ohio,OH,39,31,24,US House,22,gen,FALSE,Richard W. Sander,republican,FALSE,30930,132572,20171005
2010,Ohio,OH,39,31,24,US House,15,gen,FALSE,Mary Jo Kilroy,democrat,FALSE,91077,220596,20171005
2000,Ohio,OH,39,31,24,US House,5,gen,FALSE,Paul E. Gillmor,republican,FALSE,169857,243340,20171005
2010,Ohio,OH,39,31,24,US House,17,gen,FALSE,"James A. Traficant, Jr.",independent,FALSE,30556,190666,20171005
2012,Ohio,OH,39,31,24,US House,12,gen,FALSE,Patrick J. Tiberi,republican,FALSE,233869,368474,20171005
2010,Ohio,OH,39,31,24,US House,2,gen,FALSE,Surya Yalamanchili,democrat,FALSE,82431,237845,20171005
1998,Ohio,OH,39,31,24,US House,4,gen,FALSE,Paul McClain,democrat,FALSE,63529,175540,20171005
2012,Ohio,OH,39,31,24,US House,10,gen,FALSE,Sharen Swartz Neuhardt,democrat,FALSE,131097,349671,20171005
1996,Ohio,OH,39,31,24,US House,16,gen,FALSE,Brad Graef,natural law,FALSE,7611,231827,20171005
2010,Ohio,OH,39,31,24,US House,10,gen,FALSE,Dennis J. Kucinich,democrat,FALSE,101343,191026,20171005
2008,Ohio,OH,39,31,24,US House,5,gen,FALSE,Robert E. Latta,republican,FALSE,188905,294745,20171005
1992,Ohio,OH,39,31,24,US House,12,gen,FALSE,Bob Fitrakis,democrat,FALSE,68761,239058,20171005
1976,Ohio,OH,39,31,24,US House,21,gen,FALSE,Barbara Sparks,republican,FALSE,12434,109626,20171005
1998,Ohio,OH,39,31,24,US House,7,gen,FALSE,"Donald E. Minor, Jr.",democrat,FALSE,49780,179697,20171005
1992,Ohio,OH,39,31,24,US House,6,gen,FALSE,Ted Strickland,democrat,FALSE,122720,241972,20171005
1980,Ohio,OH,39,31,24,US House,3,gen,FALSE,Albert H. Sealy,republican,FALSE,66698,166869,20171005
1998,Ohio,OH,39,31,24,US House,8,gen,FALSE,John W. Griffin,democrat,FALSE,52912,180891,20171005
1984,Ohio,OH,39,31,24,US House,14,gen,FALSE,Jean E. Bender,republican,FALSE,62366,218095,20171005
1994,Ohio,OH,39,31,24,US House,2,gen,FALSE,Les Mann,democrat,FALSE,43730,193858,20171005
1988,Ohio,OH,39,31,24,US House,14,gen,FALSE,Loretta Lang,republican,FALSE,50356,199307,20171005
1984,Ohio,OH,39,31,24,US House,17,gen,FALSE,Lyle Williams,republican,FALSE,105449,230661,20171005
2004,Ohio,OH,39,31,24,US House,3,gen,FALSE,Michael R. Turner,republican,FALSE,197290,316738,20171005
2010,Ohio,OH,39,31,24,US House,10,gen,FALSE,Jeff Goggins,libertarian,FALSE,5874,191026,20171005
1984,Ohio,OH,39,31,24,US House,14,gen,FALSE,John F. Seiberling,democrat,FALSE,155729,218095,20171005
1982,Ohio,OH,39,31,24,US House,2,gen,FALSE,"Charles K. Shrout, Jr.",libertarian,FALSE,2948,155378,20171005
1982,Ohio,OH,39,31,24,US House,7,gen,FALSE,Michael DeWine,republican,FALSE,87842,156146,20171005
2008,Ohio,OH,39,31,24,US House,9,gen,FALSE,Marcy Kaptur,democrat,FALSE,222054,298566,20171005
1980,Ohio,OH,39,31,24,US House,11,gen,FALSE,J. William Stanton,republican,FALSE,128507,185473,20171005
2010,Ohio,OH,39,31,24,US House,1,gen,FALSE,Steve Driehaus,democrat,FALSE,92672,201518,20171005
2010,Ohio,OH,39,31,24,US House,2,gen,FALSE,Marc Johnston,libertarian,FALSE,16259,237845,20171005
2010,Ohio,OH,39,31,24,US House,3,gen,FALSE,Joe Roberts,democrat,FALSE,71455,224084,20171005
2010,Ohio,OH,39,31,24,US House,4,gen,FALSE,Jim Jordan,republican,FALSE,146029,204270,20171005
1998,Ohio,OH,39,31,24,US House,12,gen,FALSE,Edward S. Brown,democrat,FALSE,60694,184891,20171005
1982,Ohio,OH,39,31,24,US House,7,gen,FALSE,Roger D. Tackett,democrat,FALSE,65543,156146,20171005
1984,Ohio,OH,39,31,24,US House,12,gen,FALSE,John R. Kasich,republican,FALSE,148899,214114,20171005
1996,Ohio,OH,39,31,24,US House,17,gen,FALSE,James M. Cahaney,natural law,FALSE,21685,239968,20171005
2016,Ohio,OH,39,31,24,US House,4,gen,FALSE,Janet Garrett,democrat,FALSE,98981,309208,20171005
2012,Ohio,OH,39,31,24,US House,7,gen,FALSE,Joyce R. Healy-Abrams,democrat,FALSE,137708,315812,20171005
2010,Ohio,OH,39,31,24,US House,7,gen,FALSE,Bill Conner,democrat,FALSE,70400,218313,20171005
2010,Ohio,OH,39,31,24,US House,7,gen,FALSE,John D. Anderson,libertarian,FALSE,9381,218313,20171005
2010,Ohio,OH,39,31,24,US House,7,gen,FALSE,David W. Easton,constitution,FALSE,2811,218313,20171005
1994,Ohio,OH,39,31,24,US House,18,gen,FALSE,Robert W. Ney,republican,FALSE,103115,191041,20171005
2016,Ohio,OH,39,31,24,US House,8,gen,FALSE,Steven Fought,democrat,FALSE,87794,325506,20171005
2010,Ohio,OH,39,31,24,US House,16,gen,FALSE,John A. Boccieri,democrat,FALSE,90833,220137,20171005
1986,Ohio,OH,39,31,24,US House,20,gen,FALSE,Bill Smith,republican,FALSE,19794,130770,20171005
2012,Ohio,OH,39,31,24,US House,6,gen,FALSE,Charlie Wilson,democrat,FALSE,144444,308980,20171005
1988,Ohio,OH,39,31,24,US House,10,gen,FALSE,John M. Buchanan,democrat,FALSE,56893,200566,20171005
1996,Ohio,OH,39,31,24,US House,8,gen,FALSE,William Baker,natural law,FALSE,8613,235943,20171005
2002,Ohio,OH,39,31,24,US House,14,gen,FALSE,Steven C. LaTourette,republican,FALSE,134413,186372,20171005
2012,Ohio,OH,39,31,24,US House,2,gen,FALSE,William R. Smith,democrat,FALSE,137077,331373,20171005
1982,Ohio,OH,39,31,24,US House,15,gen,FALSE,Chalmers P. Wylie,republican,FALSE,104678,157887,20171005
2006,Ohio,OH,39,31,24,US House,12,gen,FALSE,Bob Shamansky,democrat,FALSE,108746,254689,20171005
2006,Ohio,OH,39,31,24,US House,2,gen,FALSE,Victoria Wulsin,democrat,FALSE,117595,238081,20171005
1998,Ohio,OH,39,31,24,US House,11,gen,FALSE,James D. Hereford,republican,FALSE,18592,143295,20171005
2014,Ohio,OH,39,31,24,US House,6,gen,FALSE,Bill Johnson,republican,FALSE,111026,190652,20171005
1988,Ohio,OH,39,31,24,US House,15,gen,FALSE,Chalmers P. Wylie,republican,FALSE,154694,205866,20171005
1978,Ohio,OH,39,31,24,US House,3,gen,FALSE,Tony P. Hall,democrat,FALSE,62849,116804,20171005
1988,Ohio,OH,39,31,24,US House,2,gen,FALSE,"Willis D. Gradison, Jr.",republican,FALSE,153162,211799,20171005
1976,Ohio,OH,39,31,24,US House,16,gen,FALSE,John G. Freedom,democrat,FALSE,55671,174091,20171005
2014,Ohio,OH,39,31,24,US House,13,gen,FALSE,Thomas Pekarek,republican,FALSE,55233,175549,20171005
2006,Ohio,OH,39,31,24,US House,6,gen,FALSE,Chuck Blasdel,republican,FALSE,82848,218476,20171005
1980,Ohio,OH,39,31,24,US House,12,gen,FALSE,,,TRUE,4,206804,20171005
1988,Ohio,OH,39,31,24,US House,16,gen,FALSE,Melvin J. Gravely,democrat,FALSE,43356,202180,20171005
2014,Ohio,OH,39,31,24,US House,7,gen,FALSE,Bob Gibbs,republican,FALSE,143959,143959,20171005
1990,Ohio,OH,39,31,24,US House,15,gen,FALSE,William L. Buckel,,TRUE,158,167919,20171005
1994,Ohio,OH,39,31,24,US House,12,gen,FALSE,,,TRUE,443,172345,20171005
2002,Ohio,OH,39,31,24,US House,16,gen,FALSE,Jim Rice,democrat,FALSE,58644,188378,20171005
1988,Ohio,OH,39,31,24,US House,9,gen,FALSE,Al Hawkins,republican,FALSE,36183,193812,20171005
1996,Ohio,OH,39,31,24,US House,19,gen,FALSE,Thomas A. Martin,natural law,FALSE,10655,246819,20171005
1994,Ohio,OH,39,31,24,US House,15,gen,FALSE,Bill Buckel,democrat,FALSE,46480,159696,20171005
2004,Ohio,OH,39,31,24,US House,1,gen,FALSE,Rich Stevenson,nonpartisan,TRUE,198,289863,20171005
2010,Ohio,OH,39,31,24,US House,16,gen,FALSE,Jim Renacci,republican,FALSE,114652,220137,20171005
2008,Ohio,OH,39,31,24,US House,8,gen,FALSE,Nicholas A. Von Stein,democrat,FALSE,95510,297573,20171005
2016,Ohio,OH,39,31,24,US House,7,gen,FALSE,Dan Phillip,no party,FALSE,21694,309553,20171005
1982,Ohio,OH,39,31,24,US House,10,gen,FALSE,John M. Buchanan,democrat,FALSE,57983,158027,20171005
1984,Ohio,OH,39,31,24,US House,12,gen,FALSE,Richard S. Sloan,democrat,FALSE,65215,214114,20171005
1996,Ohio,OH,39,31,24,US House,11,gen,FALSE,James J. Sykora,republican,FALSE,28821,189039,20171005
2002,Ohio,OH,39,31,24,US House,17,gen,FALSE,James A. Traficant Jr.,independent,FALSE,28045,184674,20171005
2012,Ohio,OH,39,31,24,US House,15,gen,FALSE,Pat Lang,democrat,FALSE,128188,333462,20171005
1978,Ohio,OH,39,31,24,US House,8,gen,FALSE,Luella R. Schroeder,democrat,FALSE,32493,113652,20171005
1990,Ohio,OH,39,31,24,US House,16,gen,FALSE,Warner D. Mendenhall,democrat,FALSE,70516,171613,20171005
2016,Ohio,OH,39,31,24,US House,2,gen,FALSE,Janet Everhard,,TRUE,7392,340279,20171005
2016,Ohio,OH,39,31,24,US House,2,gen,FALSE,William R. Smith,democrat,FALSE,111694,340279,20171005
1990,Oklahoma,OK,40,73,53,US House,1,gen,FALSE,Kurt G. Glassco,democrat,FALSE,59521,135139,20171005
1976,Oklahoma,OK,40,73,53,US House,5,gen,FALSE,"Robert O. \Bob\"" Buchanan""",independent,FALSE,774,157764,20171005
1976,Oklahoma,OK,40,73,53,US House,6,gen,FALSE,Glenn English,democrat,FALSE,137498,193451,20171005
1984,Oklahoma,OK,40,73,53,US House,6,gen,FALSE,Glenn English,democrat,FALSE,96994,164595,20171005
1988,Oklahoma,OK,40,73,53,US House,3,gen,FALSE,Wes Watkins,democrat,FALSE,1,1,20171005
2002,Oklahoma,OK,40,73,53,US House,1,gen,FALSE,John Sullivan,republican,FALSE,119566,214955,20171005
1986,Oklahoma,OK,40,73,53,US House,4,gen,FALSE,Larry Humphreys,republican,FALSE,29697,124681,20171005
1976,Oklahoma,OK,40,73,53,US House,2,gen,FALSE,Theodore M. (Ted) Risenhoover,democrat,FALSE,102402,189743,20171005
1984,Oklahoma,OK,40,73,53,US House,6,gen,FALSE,Craig Dodd,republican,FALSE,67601,164595,20171005
2004,Oklahoma,OK,40,73,53,US House,2,gen,FALSE,Dan Boren,democrat,FALSE,179579,272542,20171005
2012,Oklahoma,OK,40,73,53,US House,2,gen,FALSE,Rob Wallace,democrat,FALSE,96081,250612,20171005
1984,Oklahoma,OK,40,73,53,US House,2,gen,FALSE,Mike Synar,democrat,FALSE,148124,200013,20171005
1984,Oklahoma,OK,40,73,53,US House,1,gen,FALSE,Frank Keating,republican,FALSE,103098,218093,20171005
1980,Oklahoma,OK,40,73,53,US House,5,gen,FALSE,David Hood,democrat,FALSE,36815,131590,20171005
